YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER
2022,DL,Delta Air Lines Inc.,2017,Delta Air Lines Inc.,8040,N334DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,12/22/2017 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8036,N335DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,2/1/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8063,N336DX,b,Y,191,Airbus,6991,A321-211-PSGR,52301,2/20/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8078,N338DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,2/13/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8080,N337DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,2/27/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8128,N339DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/5/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8134,N341DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/16/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8159,N342DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/6/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8171,N344DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/13/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8180,N340DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/8/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8191,N345DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/30/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8200,N343DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/17/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8207,N350DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/15/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8227,N346DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/9/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8233,N349DX,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/25/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8250,N347DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,6/8/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8251,N351DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/31/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8258,N348DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/15/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8279,N356DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,6/19/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8283,N352DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/15/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8316,N358DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,7/11/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8322,N353DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,6/26/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8332,N354DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,7/10/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8339,N357DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,6/29/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8359,N355DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,6/27/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8370,N359DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,8/1/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8388,N360DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,8/24/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8423,N361DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,8/31/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8447,N362DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,9/14/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8502,N363DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,9/28/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8530,N364DX,O,Y,191,Airbus,6991,A321-211-PSGR,52301,10/19/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2018,Delta Air Lines Inc.,8536,N365DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,11/8/2018 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8694,N366DX,O,Y,191,Airbus,6991,A321-211-PSGR,52301,1/24/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8695,N368DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,1/29/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8697,N369DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,2/8/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8713,N367DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,1/30/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8734,N373DX,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/7/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8763,N371DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,2/14/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8765,N370DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,3/1/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8809,N372DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/14/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8810,N374DX,b,Y,191,Airbus,6991,A321-211-PSGR,52301,3/22/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8812,N375DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/5/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8822,N378DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,9/20/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8854,N382DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,7/3/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8856,N377DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/12/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8858,N376DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/26/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8859,N381DZ,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/2/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8914,N379DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/17/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8915,N380DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/23/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8916,N383DZ,a,Y,191,Airbus,6991,A321-211-PSGR,52301,6/4/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8947,N386DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,10/15/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8974,N384DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,6/7/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,8975,N385DZ,a,Y,191,Airbus,6991,A321-211-PSGR,52301,6/14/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9025,N387DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,7/12/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9027,N391DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,12/20/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9028,N392DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,7/25/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9043,N388DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,9/27/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9066,N390DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,7/19/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9067,N393DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,8/6/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9125,N394DX,a,Y,191,Airbus,6991,A321-211-PSGR,52301,8/30/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9126,N395DZ,a,Y,191,Airbus,6991,A321-211-PSGR,52301,8/29/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9128,N396DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,9/13/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2019,Delta Air Lines Inc.,9176,N397DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,9/24/2019 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,10009,N104DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,8/28/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,10030,N105DX,b,Y,191,Airbus,6991,A321-211-PSGR,52301,9/24/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,10088,N106DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,10/8/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,9057,N389DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,2/18/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,9360,N398DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,1/17/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,9409,N101DQ,a,Y,191,Airbus,6991,A321-211-PSGR,52301,2/13/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,9485,N102DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,3/12/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,9538,N103DY,b,Y,191,Airbus,6991,A321-211-PSGR,52301,8/28/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2020,Delta Air Lines Inc.,9582,N107DN,b,Y,191,Airbus,6991,A321-211-PSGR,52301,11/13/2020 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10003,N108DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,3/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10015,N110DX,a,Y,191,Airbus,6991,A321-211-PSGR,52301,1/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10018,N111DC,a,Y,191,Airbus,6991,A321-211-PSGR,52301,1/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10085,N112DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,2/28/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10100,N113DX,a,Y,191,Airbus,6991,A321-211-PSGR,52301,3/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10121,N116DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10122,N114DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,1/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10132,N115DN,a,Y,191,Airbus,6991,A321-211-PSGR,52301,2/28/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10133,N117DX,a,Y,191,Airbus,6991,A321-211-PSGR,52301,1/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10140,N118DY,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10182,N119DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10183,N122DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,4/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10185,N120DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10233,N121DZ,O,Y,191,Airbus,6991,A321-211-PSGR,52301,5/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10234,N123DW,O,Y,191,Airbus,6991,A321-211-PSGR,52301,7/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10236,N127DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,8/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10251,N124DX,O,Y,191,Airbus,6991,A321-211-PSGR,52301,9/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10252,N125DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,10/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10297,N126DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,10/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10300,N128DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,11/30/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,10315,N129DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,12/31/2021 0:00,19790,DL
2022,DL,Delta Air Lines Inc.,2021,Delta Air Lines Inc.,9588,N109DN,O,Y,191,Airbus,6991,A321-211-PSGR,52301,6/30/2021 0:00,19790,DL
2022,AA,American Airlines Inc.,2008,American Airlines Inc.,3712,N507AY,O,Y,190,Airbus,6991,A321-231,52200,11/20/2008 0:00,19805,AA
2022,AA,American Airlines Inc.,2008,American Airlines Inc.,3740,N508AY,O,Y,190,Airbus,6991,A321-231,52200,12/17/2008 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3796,N509AY,O,Y,190,Airbus,6991,A321-231,52200,2/17/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3858,N510UW,O,Y,190,Airbus,6991,A321-231,52200,3/31/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3881,N519UW,O,Y,190,Airbus,6991,A321-231,52200,4/23/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3924,N970UY,O,Y,190,Airbus,6991,A321-231,52200,5/28/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3944,N521UW,O,Y,190,Airbus,6991,A321-231,52200,6/18/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3960,N523UW,O,Y,190,Airbus,6991,A321-231,52200,7/10/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3977,N524UW,b,Y,190,Airbus,6991,A321-231,52200,7/20/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3989,N534UW,O,Y,190,Airbus,6991,A321-231,52200,7/30/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,3993,N535UW,O,Y,190,Airbus,6991,A321-231,52200,7/30/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4025,N536UW,O,Y,190,Airbus,6991,A321-231,52200,10/8/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4041,N537UW,O,Y,190,Airbus,6991,A321-231,52200,9/29/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4050,N538UW,O,Y,190,Airbus,6991,A321-231,52200,10/8/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4082,N539UW,O,Y,190,Airbus,6991,A321-231,52200,10/30/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4107,N540UW,O,Y,190,Airbus,6991,A321-231,52200,12/10/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4123,N972UY,O,Y,190,Airbus,6991,A321-231,52200,12/7/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2009,American Airlines Inc.,4134,N542UW,O,Y,190,Airbus,6991,A321-231,52200,12/15/2009 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4843,N543UW,O,Y,190,Airbus,6991,A321-231,52200,9/23/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4847,N544UW,O,Y,190,Airbus,6991,A321-231,52200,9/22/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4850,N545UW,O,Y,190,Airbus,6991,A321-231,52200,9/29/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4885,N546UW,O,Y,190,Airbus,6991,A321-231,52200,10/24/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4893,N973UY,O,Y,190,Airbus,6991,A321-231,52200,10/28/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4898,N974UY,O,Y,190,Airbus,6991,A321-231,52200,10/28/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4932,N549UW,O,Y,190,Airbus,6991,A321-231,52200,11/28/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4935,N975UY,O,Y,190,Airbus,6991,A321-231,52200,12/2/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4940,N551UW,b,Y,190,Airbus,6991,A321-231,52200,12/7/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4957,N552UW,b,Y,190,Airbus,6991,A321-231,52200,12/12/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4960,N553UW,b,Y,190,Airbus,6991,A321-231,52200,12/15/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2011,American Airlines Inc.,4966,N554UW,b,Y,190,Airbus,6991,A321-231,52200,12/30/2011 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5235,N976UY,b,Y,190,Airbus,6991,A321-231,52200,7/27/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5244,N556UW,O,Y,190,Airbus,6991,A321-231,52200,8/3/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5269,N557UW,O,Y,190,Airbus,6991,A321-231,52200,8/28/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5282,N558UW,b,Y,190,Airbus,6991,A321-231,52200,9/4/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5292,N559UW,O,Y,190,Airbus,6991,A321-231,52200,9/17/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5300,N560UW,O,Y,190,Airbus,6991,A321-231,52200,9/21/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5317,N561UW,O,Y,190,Airbus,6991,A321-231,52200,10/18/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5332,N562UW,O,Y,190,Airbus,6991,A321-231,52200,10/29/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5368,N563UW,O,Y,190,Airbus,6991,A321-231,52200,12/7/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5374,N982VJ,O,Y,190,Airbus,6991,A321-231,52200,11/29/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5409,N977UY,O,Y,190,Airbus,6991,A321-231,52200,12/12/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2012,American Airlines Inc.,5422,N978UY,O,Y,190,Airbus,6991,A321-231,52200,12/21/2012 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5728,N567UW,O,Y,190,Airbus,6991,A321-231,52200,8/8/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5751,N568UW,O,Y,190,Airbus,6991,A321-231,52200,9/3/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5763,N979UY,O,Y,190,Airbus,6991,A321-231,52200,9/6/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5795,N980UY,O,Y,190,Airbus,6991,A321-231,52200,10/22/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5800,N981UY,O,Y,190,Airbus,6991,A321-231,52200,10/25/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5834,N101NN,b,Y,102,Airbus,6991,A321-231,47200,11/21/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5860,N102NN,b,Y,102,Airbus,6991,A321-231,47200,12/2/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5884,N103NN,b,Y,102,Airbus,6991,A321-231,47200,12/17/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5895,N104NN,b,Y,102,Airbus,6991,A321-231,47200,12/16/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5899,N572UW,O,Y,190,Airbus,6991,A321-231,52200,12/13/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2013,American Airlines Inc.,5904,N105NN,b,Y,102,Airbus,6991,A321-231,47200,12/20/2013 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5932,N106NN,b,Y,102,Airbus,6991,A321-231,47200,1/23/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5938,N107NN,b,Y,102,Airbus,6991,A321-231,47200,1/24/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5939,N573UW,O,Y,190,Airbus,6991,A321-231,52100,1/23/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5946,N108NN,O,Y,102,Airbus,6991,A321-231,47200,1/30/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5955,N109NN,b,Y,102,Airbus,6991,A321-231,47200,2/13/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5975,N110AN,O,Y,102,Airbus,6991,A321-231,47200,2/26/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5980,N575UW,O,Y,190,Airbus,6991,A321-231,52300,2/20/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5983,N111ZM,O,Y,102,Airbus,6991,A321-231,47200,2/28/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,5991,N112AN,O,Y,102,Airbus,6991,A321-231,47200,3/17/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6020,N113AN,O,Y,102,Airbus,6991,A321-231,47200,3/27/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6027,N576UW,O,Y,190,Airbus,6991,A321-231,52300,3/19/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6035,N578UW,O,Y,190,Airbus,6991,A321-231,52300,3/31/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6063,N115NN,O,Y,102,Airbus,6991,A321-231,47200,5/2/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6070,N116AN,b,Y,102,Airbus,6991,A321-231,47200,5/22/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6094,N117AN,O,Y,102,Airbus,6991,A321-231,47200,5/14/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6100,N579UW,O,Y,190,Airbus,6991,A321-231,52300,5/15/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6133,N580UW,O,Y,190,Airbus,6991,A321-231,52300,6/10/2014 0:00,19805,AA
2022,AA,American Airlines Inc.,2014,American Airlines Inc.,6152,N581UW,O,Y,190,Airbus,6991,A321-231,52300,6/19/2014 0:00,19805,AA
