1/30/2018,Channel C,,,,,,,,1,,Q1,1,5,2018,bw3,na
1/30/2018,Channel D,,,,,,,,1,,Q1,1,5,2018,bw3,na
1/30/2018,Channel A,,,,,,,,1,,Q1,1,5,2018,bw3,na
1/30/2018,Channel B,,,,,,,,1,,Q1,1,5,2018,bw3,na
1/31/2018,Channel D,,,,,,,,1,,Q1,2,5,2018,bw3,na
1/31/2018,Channel C,,,,,,,,1,,Q1,2,5,2018,bw3,na
1/31/2018,Channel B,,,,,,,,1,,Q1,2,5,2018,bw3,na
1/31/2018,Channel A,,,,,,,,1,,Q1,2,5,2018,bw3,na
2/1/2018,Channel A,,,,,,,,2,,Q1,3,5,2018,bw3,na
2/1/2018,Channel B,,,,,,,,2,,Q1,3,5,2018,bw3,na
2/1/2018,Channel C,,,,,,,,2,,Q1,3,5,2018,bw3,na
2/1/2018,Channel D,,,,,,,,2,,Q1,3,5,2018,bw3,na
2/2/2018,Channel A,,,,,,,,2,,Q1,4,5,2018,bw3,na
2/2/2018,Channel B,,,,,,,,2,,Q1,4,5,2018,bw3,na
2/2/2018,Channel C,,,,,,,,2,,Q1,4,5,2018,bw3,na
2/2/2018,Channel D,,,,,,,,2,,Q1,4,5,2018,bw3,na
2/3/2018,Channel A,,,,,,,,2,,Q1,5,5,2018,bw3,na
2/3/2018,Channel B,,,,,,,,2,,Q1,5,5,2018,bw3,na
2/3/2018,Channel C,,,,,,,,2,,Q1,5,5,2018,bw3,na
2/3/2018,Channel D,,,,,,,,2,,Q1,5,5,2018,bw3,na
2/4/2018,Channel D,,,,,,,,2,,Q1,6,5,2018,bw3,na
2/4/2018,Channel C,,,,,,,,2,,Q1,6,5,2018,bw3,na
2/4/2018,Channel A,,,,,,,,2,,Q1,6,5,2018,bw3,na
2/4/2018,Channel B,,,,,,,,2,,Q1,6,5,2018,bw3,na
2/5/2018,Channel A,,,,,,,,2,,Q1,0,6,2018,bw3,na
2/5/2018,Channel B,,,,,,,,2,,Q1,0,6,2018,bw3,na
2/5/2018,Channel C,,,,,,,,2,,Q1,0,6,2018,bw3,na
2/5/2018,Channel D,,,,,,,,2,,Q1,0,6,2018,bw3,na
2/6/2018,Channel A,,,,,,,,2,,Q1,1,6,2018,bw3,na
2/6/2018,Channel B,,,,,,,,2,,Q1,1,6,2018,bw3,na
2/6/2018,Channel C,,,,,,,,2,,Q1,1,6,2018,bw3,na
2/6/2018,Channel D,,,,,,,,2,,Q1,1,6,2018,bw3,na
2/7/2018,Channel C,,,,,,,,2,,Q1,2,6,2018,bw3,na
2/7/2018,Channel D,,,,,,,,2,,Q1,2,6,2018,bw3,na
2/7/2018,Channel B,,,,,,,,2,,Q1,2,6,2018,bw3,na
2/7/2018,Channel A,,,,,,,,2,,Q1,2,6,2018,bw3,na
2/8/2018,Channel A,,,,,,,,2,,Q1,3,6,2018,bw3,na
2/8/2018,Channel B,,,,,,,,2,,Q1,3,6,2018,bw3,na
2/8/2018,Channel C,,,,,,,,2,,Q1,3,6,2018,bw3,na
2/8/2018,Channel D,,,,,,,,2,,Q1,3,6,2018,bw3,na
2/9/2018,Channel D,,,,,,,,2,,Q1,4,6,2018,bw3,na
2/9/2018,Channel A,,,,,,,,2,,Q1,4,6,2018,bw3,na
2/9/2018,Channel B,,,,,,,,2,,Q1,4,6,2018,bw3,na
2/9/2018,Channel C,,,,,,,,2,,Q1,4,6,2018,bw3,na
2/10/2018,Channel D,,,,,,,,2,,Q1,5,6,2018,bw3,na
2/10/2018,Channel C,,,,,,,,2,,Q1,5,6,2018,bw3,na
2/10/2018,Channel B,,,,,,,,2,,Q1,5,6,2018,bw3,na
2/10/2018,Channel A,,,,,,,,2,,Q1,5,6,2018,bw3,na
2/11/2018,Channel D,,,,,,,,2,,Q1,6,6,2018,bw3,na
2/11/2018,Channel A,,,,,,,,2,,Q1,6,6,2018,bw3,na
2/11/2018,Channel B,,,,,,,,2,,Q1,6,6,2018,bw3,na
2/11/2018,Channel C,,,,,,,,2,,Q1,6,6,2018,bw3,na
2/12/2018,Channel C,,,,,,,,2,,Q1,0,7,2018,bw4,na
2/12/2018,Channel D,,,,,,,,2,,Q1,0,7,2018,bw4,na
2/12/2018,Channel A,,,,,,,,2,,Q1,0,7,2018,bw4,na
2/12/2018,Channel B,,,,,,,,2,,Q1,0,7,2018,bw4,na
2/13/2018,Channel C,,,,,,,,2,,Q1,1,7,2018,bw4,na
2/13/2018,Channel D,,,,,,,,2,,Q1,1,7,2018,bw4,na
2/13/2018,Channel A,,,,,,,,2,,Q1,1,7,2018,bw4,na
2/13/2018,Channel B,,,,,,,,2,,Q1,1,7,2018,bw4,na
2/14/2018,Channel B,,,,,,,,2,,Q1,2,7,2018,bw4,na
2/14/2018,Channel C,,,,,,,,2,,Q1,2,7,2018,bw4,na
2/14/2018,Channel A,,,,,,,,2,,Q1,2,7,2018,bw4,na
2/14/2018,Channel D,,,,,,,,2,,Q1,2,7,2018,bw4,na
